Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
74,0.74,-692.432373,83.425453,-364.539917,-628.638367,34.069286,-765.5495,-555.718689,97.655136,49.537613,-530.987427,40.724846,369.902191,-444.959045,71.876831,223.904022,-394.618988,108.658493,-550.102051,-392.008423,125.914154,46.780033,-370.940277,136.684082,-159.345016,-185.901215,68.202904,-785.780151,-141.195724,133.296249,-521.147034,-155.088531,157.357208,-17.765835,-69.226936,114.096657,177.085648,8.832112,74.389755,-771.039978,21.673895,162.33699,-70.476547,145.741531,37.060349,442.006348,149.430664,145.654755,63.351826,148.827179,164.363083,-31.462029,184.391815,152.279587,-465.165253,418.50882,25.513008,-715.295837,400.726746,120.790009,-385.258331,485.572632,95.971336,-145.097458,647.120605,45.039032,-77.97068,777.025146,31.921349,-174.043076,876.909729,17.120787,-721.600769,-472.605835,129.131119,-310.531219,-289.024292,148.189575,-454.621307,-227.6987,109.699554,239.511322,-132.011856,161.652527,-111.317894,-69.202187,35.518345,462.210297,24.110027,124.400642,-566.614685,-9.365887,168.587509,-367.064362,26.361771,75.378639,325.918915,103.466103,166.069824,-201.152863,130.576767,115.821754,174.193817,287.642639,33.767063,418.124725,474.278687,73.268822,134.14122,832.298462,16.584917,158.643402,246.704178,128.82843,-531.967651,-130.839981,165.091965,-383.492889,587.020081,60.634472,30.717642,502.127838,64.459084,-526.907959,466.914307,89.310318,-455.740753,-367.614929,29.695488,-909.554565,-499.410675,109.096184,-487.112579,-2.108291,39.33284,-886.670044,-379.303619,36.875595,-853.796448,323.171967,149.06337,-367.777893,371.819916,128.62587,-120.592941,509.907898,27.410671,254.573822,35.91494,119.839134,162.569183,-736.748901,35.878899,-177.507568,272.727661,98.043785,-622.822815,858.070984,19.745096,-460.93866,250.051193,86.1782,246.300171,467.832611,23.346037,424.304901,666.895569,48.349243,-345.800751,719.720947,18.822924,273.486908,417.042419,19.232155,-808.255859,151.849396,68.678734,-766.60553,480.550995,91.802505,-286.082581,257.518463,170.771759,-286.390076
75,0.75,-692.432617,83.419289,-364.540741,-628.637207,34.06205,-765.549988,-555.720215,97.6502,49.537136,-530.990234,40.720802,369.901947,-444.961212,71.872444,223.903976,-394.618591,108.652008,-550.10199,-392.010132,125.909302,46.780033,-370.941193,136.67868,-159.34494,-185.900009,68.195908,-785.779175,-141.195511,133.290009,-521.146179,-155.089951,157.352356,-17.76506,-69.229065,114.092377,177.086792,8.833215,74.382927,-771.038269,21.6726,162.332092,-70.475204,145.738571,37.056938,442.008484,149.428925,145.650314,63.353672,148.825729,164.358398,-31.46027,184.391846,152.273712,-465.163361,418.509796,25.506622,-715.292725,400.726593,120.7845,-385.255585,485.571655,95.966537,-145.09436,647.119385,45.034523,-77.966896,777.024292,31.916656,-174.038834,876.910828,17.11467,-721.59613,-472.606323,129.125259,-310.531464,-289.024353,148.183426,-454.620972,-227.701004,109.695343,239.511917,-132.013031,161.647415,-111.317078,-69.205208,35.514858,462.211609,24.11043,124.394371,-566.613281,-9.366215,168.581787,-367.063171,26.359179,75.37484,325.920593,103.465233,166.064621,-201.151245,130.574661,115.817604,174.195663,287.63974,33.76368,418.12735,474.276764,73.264786,134.144318,832.296387,16.581184,158.647873,246.704483,128.822418,-531.965454,-130.84021,165.086105,-383.492065,587.018616,60.630226,30.721157,502.128113,64.453262,-526.904785,466.914368,89.304657,-455.737701,-367.613312,29.68803,-909.554199,-499.410614,109.089806,-487.112885,-2.106741,39.325687,-886.668396,-379.302216,36.868286,-853.796204,323.171692,149.057831,-367.775452,371.818756,128.621063,-120.590324,509.905579,27.40699,254.577225,35.912868,119.834892,162.570724,-736.749756,35.873215,-177.508438,272.72821,98.037544,-622.820496,858.070984,19.739679,-460.934113,250.048874,86.174324,246.302505,467.829712,23.342781,424.308228,666.895142,48.344013,-345.796875,719.718567,18.819429,273.491028,417.043701,19.225485,-808.252747,151.850494,68.67202,-766.603394,480.550476,91.797325,-286.079498,257.517853,170.766418,-286.387939
76,0.76,-692.435608,83.406609,-364.540588,-628.63916,34.046104,-765.549194,-555.723938,97.641975,49.537464,-530.994324,40.715595,369.902954,-444.965179,71.866379,223.90477,-394.621368,108.639244,-550.101379,-392.013977,125.901939,46.780483,-370.944794,136.669556,-159.34462,-185.902176,68.182144,-785.777954,-141.198456,133.278854,-521.145325,-155.093903,157.345688,-17.764524,-69.233116,114.087898,177.08783,8.831024,74.370331,-771.036804,21.668695,162.325867,-70.474403,145.734436,37.055992,442.01059,149.424866,145.645981,63.354836,148.821762,164.353195,-31.459288,184.388687,152.264786,-465.16217,418.507751,25.496706,-715.290039,400.72345,120.777458,-385.253754,485.568237,95.96212,-145.092163,647.11615,45.031567,-77.963951,777.021301,31.913534,-174.035522,876.908691,17.107151,-721.592468,-472.609589,129.114227,-310.53125,-289.027496,148.172073,-454.620605,-227.705215,109.690582,239.512787,-132.016876,161.640015,-111.316551,-69.209381,35.512951,462.21347,24.107597,124.383705,-566.612122,-9.369612,168.572723,-367.0625,26.355036,75.372215,325.92218,103.46154,166.057648,-201.15036,130.570557,115.814163,174.197067,287.635681,33.763279,418.129791,474.272919,73.262817,134.146683,832.292908,16.581356,158.651428,246.701538,128.813232,-531.963928,-130.843582,165.076263,-383.491577,587.015015,60.627922,30.723869,502.125549,64.44548,-526.902222,466.91153,89.29734,-455.735443,-367.615021,29.672184,-909.552795,-499.413483,109.077049,-487.112518,-2.108544,39.312,-886.666565,-379.304077,36.852871,-853.794922,323.168396,149.050568,-367.774017,371.815155,128.616241,-120.588623,509.901764,27.406298,254.580017,35.908779,119.830841,162.571899,-736.752747,35.86198,-177.507858,272.725708,98.027687,-622.818726,858.068542,19.734398,-460.930542,250.0448,86.172173,246.304382,467.825623,23.343399,424.311035,666.892395,48.338753,-345.793976,719.714844,18.820017,273.494232,417.04187,19.214735,-808.249939,151.848312,68.660217,-766.601685,480.547333,91.791611,-286.07724,257.514313,170.759521,-286.38681
77,0.77,-692.433167,83.405945,-364.541901,-628.638367,34.048534,-765.551086,-555.719849,97.638397,49.535648,-530.988647,40.709656,369.900574,-444.960266,71.861649,223.902298,-394.619843,108.640381,-550.103821,-392.009949,125.898598,46.778187,-370.94162,136.667801,-159.346909,-185.901489,68.185318,-785.781494,-141.196793,133.280121,-521.148682,-155.090179,157.34314,-17.767593,-69.228462,114.084023,177.084106,8.831732,74.373657,-771.041199,21.672234,162.323944,-70.478157,145.740311,37.050426,442.005463,149.429001,145.64325,63.350395,148.82547,164.351166,-31.463579,184.390579,152.266052,-465.166687,418.508789,25.500156,-715.296509,400.725677,120.778427,-385.25943,485.571533,95.961403,-145.098389,647.119873,45.03056,-77.971222,777.024597,31.913422,-174.043442,876.909729,17.111258,-721.600952,-472.607178,129.113464,-310.533173,-289.025604,148.172638,-454.623169,-227.700287,109.686028,239.509659,-132.013474,161.638199,-111.319656,-69.203415,35.506939,462.209045,24.109095,124.385521,-566.61615,-9.367325,168.573013,-367.066071,26.360378,75.367348,325.917786,103.464531,166.056839,-201.154434,130.575211,115.81057,174.192444,287.641449,33.75808,418.123962,474.277405,73.259995,134.140335,832.297607,16.578815,158.643173,246.703201,128.815094,-531.968872,-130.84137,165.076477,-383.49469,587.019226,60.626022,30.716986,502.12735,64.447647,-526.908752,466.913513,89.298927,-455.741638,-367.614868,29.676035,-909.555908,-499.41156,109.077576,-487.114563,-2.108283,39.316174,-886.671082,-379.30368,36.856297,-853.797913,323.170685,149.051285,-367.779144,371.818512,128.615204,-120.594109,509.906952,27.402617,254.573227,35.913376,119.827209,162.567749,-736.749451,35.859856,-177.509354,272.726959,98.030251,-622.824036,858.070618,19.736551,-460.938934,250.049805,86.168205,246.299103,467.831482,23.3384,424.304352,666.895081,48.339779,-345.8013,719.720032,18.816494,273.486542,417.04248,19.218884,-808.256531,151.84906,68.663704,-766.606689,480.550049,91.791939,-286.083496,257.516907,170.759521,-286.391541
78,0.78,-692.436279,83.408348,-364.540466,-628.640198,34.049877,-765.549377,-555.723999,97.642273,49.537479,-530.993774,40.71452,369.902557,-444.964752,71.866249,223.904495,-394.622314,108.642799,-550.101624,-392.01416,125.902771,46.780319,-370.945343,136.671417,-159.344727,-185.903305,68.187447,-785.778687,-141.199417,133.283096,-521.145813,-155.09433,157.347565,-17.764866,-69.233063,114.089203,177.087189,8.829877,74.376198,-771.037842,21.668247,162.328583,-70.474953,145.735138,37.056782,442.009338,149.424667,145.648514,63.354076,148.82135,164.35614,-31.460047,184.387711,152.269836,-465.163025,418.506866,25.503635,-715.291748,400.722687,120.782845,-385.255035,485.567932,95.96669,-145.093674,647.116089,45.036358,-77.965927,777.021118,31.919182,-174.03775,876.907837,17.115601,-721.59491,-472.610229,129.11644,-310.53125,-289.028503,148.175537,-454.620789,-227.705032,109.691086,239.512268,-132.017365,161.64241,-111.316895,-69.208633,35.512951,462.212433,24.106569,124.388695,-566.612854,-9.370506,168.576691,-367.062958,26.355438,75.373146,325.921173,103.460899,166.061234,-201.151016,130.570618,115.816124,174.196121,287.636353,33.764641,418.128204,474.273071,73.266083,134.145081,832.293213,16.585663,158.649063,246.700562,128.818802,-531.965027,-130.844467,165.079895,-383.491943,587.015076,60.632019,30.722067,502.124847,64.451843,-526.903931,466.910736,89.303261,-455.736969,-367.616211,29.67745,-909.553467,-499.414398,109.079979,-487.11264,-2.109766,39.318348,-886.667664,-379.305267,36.857861,-853.795471,323.167603,149.055603,-367.775055,371.814789,128.620346,-120.589828,509.902252,27.409121,254.578201,35.908806,119.832542,162.571136,-736.75293,35.862724,-177.507904,272.72464,98.03373,-622.819885,858.067993,19.74161,-460.932983,250.045059,86.174187,246.303146,467.826385,23.345306,424.309204,666.891968,48.344826,-345.795929,719.715332,18.823444,273.492065,417.040863,19.222095,-808.251709,151.847183,68.666534,-766.602844,480.546875,91.796799,-286.078766,257.513519,170.763977,-286.387695
79,0.79,-692.429321,83.399712,-364.542084,-628.632141,34.038685,-765.550598,-555.71814,97.637154,49.536018,-530.98822,40.711765,369.901581,-444.959229,71.862831,223.903442,-394.615112,108.63414,-550.102844,-392.008301,125.898331,46.779037,-370.939026,136.665619,-159.346024,-185.895309,68.178017,-785.778992,-141.192337,133.275726,-521.146545,-155.088409,157.343719,-17.76582,-69.22744,114.087067,177.086746,8.837804,74.367699,-771.03772,21.674238,162.325089,-70.475578,145.740494,37.057446,442.009888,149.43042,145.646515,63.353867,148.827255,164.353485,-31.460344,184.394623,152.264267,-465.163208,418.514862,25.497303,-715.290527,400.729523,120.778755,-385.254456,485.57431,95.964661,-145.092789,647.122559,45.0355,-77.964294,777.027832,31.918198,-174.035721,876.916016,17.111189,-721.592529,-472.603729,129.109131,-310.532745,-289.021545,148.167999,-454.621979,-227.699539,109.688713,239.51152,-132.011292,161.63797,-111.317833,-69.203346,35.512833,462.212402,24.113827,124.381706,-566.61322,-9.363874,168.570969,-367.06366,26.360907,75.372475,325.921265,103.467155,166.057175,-201.151443,130.576248,115.814835,174.196091,287.641754,33.765743,418.12912,474.278931,73.265976,134.146179,832.299377,16.587257,158.651291,246.707718,128.813019,-531.964783,-130.837814,165.073547,-383.492889,587.02124,60.631672,30.723438,502.132172,64.447197,-526.902771,466.917938,89.298965,-455.736053,-367.607758,29.666365,-909.554016,-499.407166,109.071312,-487.113983,-2.101392,39.30899,-886.667358,-379.296967,36.847118,-853.796143,323.174286,149.051315,-367.774902,371.820984,128.617996,-120.589401,509.908142,27.410023,254.579666,35.914448,119.830765,162.570862,-736.746216,35.855221,-177.509323,272.732178,98.027412,-622.819458,858.075562,19.738956,-460.930634,250.050659,86.17392,246.303589,467.831848,23.347244,424.310608,666.899109,48.342163,-345.794281,719.72113,18.825382,273.49408,417.049103,19.215092,-808.250427,151.855148,68.658676,-766.602417,480.553619,91.793755,-286.07785,257.519958,170.759979,-286.387787
80,0.8,-692.431824,83.409889,-364.536591,-628.636963,34.051605,-765.545715,-555.718689,97.642311,49.541027,-530.987976,40.713909,369.905975,-444.959198,71.865295,223.907745,-394.618256,108.642693,-550.098389,-392.008575,125.901756,46.783566,-370.940125,136.670563,-159.341492,-185.899948,68.186325,-785.776001,-141.195084,133.281296,-521.143066,-155.088699,157.345123,-17.762125,-69.22731,114.085884,177.089722,8.833274,74.373787,-771.035461,21.673805,162.325043,-70.472565,145.741013,37.05167,442.0112,149.430405,145.643936,63.356133,148.827011,164.35173,-31.457932,184.392319,152.265839,-465.161011,418.510101,25.498508,-715.290405,400.727295,120.777313,-385.25354,485.572784,95.960243,-145.092453,647.12085,45.028759,-77.965096,777.025574,31.910881,-174.037247,876.911072,17.107479,-721.594543,-472.605499,129.11647,-310.527802,-289.023865,148.174606,-454.617737,-227.699097,109.688698,239.515152,-132.011902,161.639923,-111.314156,-69.202736,35.509201,462.214905,24.110771,124.38588,-566.610596,-9.365588,168.573792,-367.060516,26.361309,75.36898,325.923523,103.466179,166.057358,-201.148788,130.576416,115.811508,174.19812,287.64212,33.758636,418.129944,474.278473,73.259293,134.146301,832.298279,16.576498,158.649384,246.70488,128.814484,-531.963196,-130.839645,165.077835,-383.489197,587.020142,60.624653,30.723021,502.128723,64.445869,-526.902771,466.914948,89.297409,-455.735687,-367.613434,29.677711,-909.550415,-499.410126,109.08046,-487.1091,-2.106831,39.316189,-886.665466,-379.302216,36.858101,-853.792419,323.172394,149.050552,-367.773346,371.819946,128.614609,-120.588264,509.907654,27.401917,254.579239,35.914604,119.828568,162.573425,-736.748474,35.864273,-177.504013,272.728577,98.029388,-622.818176,858.071777,19.733234,-460.932617,250.050842,86.168694,246.304901,467.832153,23.338139,424.310486,666.896118,48.337502,-345.795166,719.720703,18.814846,273.492706,417.043854,19.217089,-808.250427,151.850586,68.663193,-766.60083,480.551422,91.790604,-286.077515,257.518646,170.759232,-286.385803
81,0.81,-692.431396,83.408653,-364.54248,-628.635315,34.045921,-765.550781,-555.719482,97.645996,49.535378,-530.989563,40.721279,369.901123,-444.96048,71.871147,223.902802,-394.617249,108.639824,-550.103638,-392.00943,125.905678,46.778099,-370.940338,136.672165,-159.347015,-185.898178,68.181122,-785.780151,-141.194229,133.279175,-521.147827,-155.089386,157.348679,-17.767206,-69.2285,114.091797,177.085388,8.835003,74.369064,-771.039001,21.673269,162.328308,-70.477203,145.73912,37.060947,442.008362,149.429504,145.648911,63.352032,148.82634,164.355637,-31.462177,184.39299,152.264862,-465.165009,418.511749,25.49506,-715.292358,400.727753,120.777603,-385.256531,485.572632,95.963394,-145.094894,647.120605,45.032936,-77.966537,777.025513,31.914175,-174.038116,876.912598,17.1047,-721.595032,-472.605347,129.116211,-310.533539,-289.023254,148.172989,-454.623108,-227.700562,109.695076,239.510406,-132.012329,161.642487,-111.319237,-69.204674,35.51836,462.211487,24.111786,124.383507,-566.614685,-9.365231,168.573654,-367.065247,26.359715,75.37674,325.919861,103.466034,166.05925,-201.153214,130.575211,115.817726,174.194382,287.64032,33.767868,418.127594,474.277496,73.265594,134.144058,832.297363,16.583658,158.648865,246.705795,128.812866,-531.966675,-130.839233,165.077286,-383.494324,587.019531,60.629971,30.721277,502.129669,64.444702,-526.904846,466.91571,89.296997,-455.738129,-367.611206,29.670805,-909.554688,-499.409271,109.07814,-487.114655,-2.104714,39.310131,-886.66864,-379.300201,36.85181,-853.796753,323.17276,149.050919,-367.776917,371.819611,128.617844,-120.591454,509.906403,27.409658,254.577637,35.913425,119.834496,162.569382,-736.748535,35.865101,-177.509491,272.729767,98.026772,-622.82135,858.072632,19.733391,-460.933105,250.049469,86.175911,246.30188,467.830322,23.347729,424.308716,666.896667,48.338669,-345.796539,719.719421,18.823124,273.491852,417.045746,19.212597,-808.252258,151.85228,68.658745,-766.604004,480.551636,91.792145,-286.079956,257.518738,170.760422,-286.389801
82,0.82,-692.430725,83.419456,-364.543823,-628.633911,34.067719,-765.553345,-555.719788,97.644882,49.53471,-530.990723,40.711166,369.899017,-444.961243,71.864876,223.901657,-394.61618,108.654976,-550.103638,-392.009613,125.90419,46.778618,-370.940094,136.676376,-159.346176,-185.896698,68.202271,-785.780762,-141.193115,133.292831,-521.146667,-155.089264,157.348343,-17.765314,-69.228966,114.0858,177.086197,8.836455,74.389282,-771.039246,21.673456,162.328964,-70.474777,145.737854,37.04697,442.007568,149.429352,145.645477,63.354282,148.826447,164.354843,-31.45945,184.393997,152.276062,-465.162537,418.512939,25.512598,-715.292786,400.728455,120.785988,-385.254517,485.572754,95.964859,-145.093353,647.120422,45.032089,-77.966019,777.025574,31.915642,-174.037689,876.91394,17.121166,-721.59491,-472.604706,129.124908,-310.533173,-289.022247,148.185196,-454.621796,-227.701157,109.687767,239.510742,-132.012039,161.644699,-111.317192,-69.206009,35.504414,462.210083,24.11294,124.39798,-566.613403,-9.364388,168.582626,-367.062775,26.358799,75.366333,325.919891,103.466507,166.063339,-201.150543,130.574738,115.811249,174.19574,287.639099,33.754173,418.126923,474.276947,73.2593,134.144989,832.296753,16.575716,158.648972,246.706848,128.82576,-531.964783,-130.838364,165.087067,-383.492157,587.019165,60.626247,30.722036,502.130554,64.456764,-526.904114,466.916534,89.307167,-455.736816,-367.609589,29.695906,-909.556885,-499.408234,109.091827,-487.114929,-2.103083,39.333599,-886.669617,-379.298645,36.875393,-853.798767,323.173553,149.059021,-367.774261,371.819855,128.618927,-120.589218,509.905518,27.399912,254.577332,35.912987,119.828613,162.570572,-736.748474,35.8708,-177.512238,272.730988,98.04213,-622.82019,858.073303,19.74263,-460.932922,250.048752,86.167114,246.302628,467.829071,23.333363,424.308258,666.897156,48.345226,-345.795929,719.718506,18.812292,273.49173,417.047119,19.232742,-808.25293,151.853729,68.678436,-766.603943,480.552094,91.797546,-286.078522,257.519409,170.766449,-286.386658
83,0.83,-692.43634,83.417526,-364.539398,-628.641357,34.059822,-765.548523,-555.72345,97.648949,49.538361,-530.993103,40.719936,369.903381,-444.964325,71.871414,223.905136,-394.622589,108.650063,-550.100952,-392.013336,125.908073,46.781078,-370.944702,136.6772,-159.343979,-185.904297,68.19371,-785.77832,-141.199432,133.288132,-521.145447,-155.093338,157.351074,-17.764404,-69.23214,114.091354,177.087418,8.828953,74.380775,-771.037842,21.669201,162.33078,-70.474731,145.735825,37.056252,442.008972,149.42569,145.649185,63.354,148.822388,164.357132,-31.460003,184.387955,152.271942,-465.163116,418.505646,25.504574,-715.292603,400.722778,120.782852,-385.255554,485.568146,95.965202,-145.094421,647.115967,45.033279,-77.967079,777.020813,31.915314,-174.039154,876.906494,17.11268,-721.596497,-472.610016,129.123581,-310.530365,-289.028229,148.181595,-454.620117,-227.703995,109.694366,239.512726,-132.016495,161.646027,-111.316437,-69.207954,35.514164,462.212433,24.106405,124.392479,-566.612854,-9.369969,168.580109,-367.062683,26.356287,75.374001,325.921173,103.46167,166.063156,-201.150909,130.571564,115.816589,174.195984,287.636932,33.762989,418.127716,474.27359,73.263771,134.144287,832.293274,16.580238,158.647491,246.7005,128.820587,-531.965271,-130.844025,165.084396,-383.491455,587.015259,60.629101,30.721039,502.124176,64.451454,-526.904785,466.910492,89.30294,-455.737701,-367.617737,29.685669,-909.552979,-499.41452,109.087929,-487.111755,-2.111152,39.323402,-886.667664,-379.30661,36.865982,-853.794983,323.167938,149.056229,-367.775391,371.815308,128.619736,-120.590263,509.902588,27.406126,254.577164,35.90976,119.833855,162.571182,-736.753235,35.871674,-177.506897,272.724152,98.035599,-622.820312,858.067139,19.738003,-460.934509,250.045868,86.173416,246.302765,467.826965,23.342117,424.30835,666.891479,48.342457,-345.797119,719.715576,18.818617,273.490723,417.039398,19.223347,-808.252502,151.846252,68.669884,-766.603027,480.546844,91.795807,-286.079529,257.514191,170.764877,-286.387817
